timestamp,washing_machine_count,washing_machine_voltage,washing_machine_current,washing_machine_energy_wh,refrigerator_count,refrigerator_voltage,refrigerator_current,refrigerator_energy_wh,water_heater_count,water_heater_voltage,water_heater_current,water_heater_energy_wh,ac_count,ac_voltage,ac_current,ac_energy_wh,tubelight_count,tubelight_voltage,tubelight_current,tubelight_energy_wh,fan_count,fan_voltage,fan_current,fan_energy_wh,led_light_count,led_light_voltage,led_light_current,led_light_energy_wh,tv_count,tv_voltage,tv_current,tv_energy_wh,laptop_count,laptop_voltage,laptop_current,laptop_energy_wh,aggregate_energy_wh
1752175719.9491997,1,215.82,2.32,0.1389,1,224.74,0.67,0.0417,1,210.35,9.51,0.5556,2,228.89,6.55,0.8333,4,214.29,0.09,0.0222,3,223.38,0.22,0.0417,5,220.12,0.05,0.0139,1,219.21,0.46,0.0278,2,211.86,0.28,0.0333,10043.5272
1752175720.9629152,1,210.52,2.38,0.1389,1,217.94,0.69,0.0417,1,228.87,8.74,0.5556,2,223.31,6.72,0.8333,4,210.3,0.1,0.0222,3,228.08,0.22,0.0417,5,214.6,0.05,0.0139,1,225.34,0.44,0.0278,2,219.12,0.27,0.0333,10046.3078
1752175721.974934,1,221.82,2.25,0.1389,1,222.64,0.67,0.0417,1,224.49,8.91,0.5556,2,223.62,6.71,0.8333,4,220.83,0.09,0.0222,3,216.72,0.23,0.0417,5,226.86,0.04,0.0139,1,229.04,0.44,0.0278,2,212.18,0.28,0.0333,10049.0884
1752175722.9880497,1,216.99,2.3,0.1389,1,224.2,0.67,0.0417,1,227.43,8.79,0.5556,2,223.2,6.72,0.8333,4,226.5,0.09,0.0222,3,211.86,0.24,0.0417,5,211.91,0.05,0.0139,1,227.64,0.44,0.0278,2,220.76,0.27,0.0333,10051.869
1752175724.0004194,1,225.93,2.21,0.1389,1,225.49,0.67,0.0417,1,213.73,9.36,0.5556,2,226.51,6.62,0.8333,4,218.94,0.09,0.0222,3,222.38,0.22,0.0417,5,229.32,0.04,0.0139,1,217.24,0.46,0.0278,2,223.58,0.27,0.0333,10054.6496
1752175725.0123634,1,213.53,2.34,0.1389,1,222.7,0.67,0.0417,1,228.97,8.73,0.5556,2,225.97,6.64,0.8333,4,223.54,0.09,0.0222,3,220.66,0.23,0.0417,5,214.67,0.05,0.0139,1,210.94,0.47,0.0278,2,223.23,0.27,0.0333,10057.4302
1752175726.024114,1,212.96,2.35,0.1389,1,216.0,0.69,0.0417,1,216.93,9.22,0.5556,2,212.05,7.07,0.8333,4,216.44,0.09,0.0222,3,214.07,0.23,0.0417,5,216.5,0.05,0.0139,1,219.18,0.46,0.0278,2,212.33,0.28,0.0333,10060.2108
1752175727.0326114,1,228.05,2.19,0.1389,1,217.73,0.69,0.0417,1,216.27,9.25,0.5556,2,228.0,6.58,0.8333,4,211.51,0.09,0.0222,3,226.97,0.22,0.0417,5,218.88,0.05,0.0139,1,210.8,0.47,0.0278,2,214.54,0.28,0.0333,10062.9914
1752175728.04741,1,223.62,2.24,0.1389,1,222.69,0.67,0.0417,1,214.53,9.32,0.5556,2,210.89,7.11,0.8333,4,211.32,0.09,0.0222,3,220.9,0.23,0.0417,5,220.29,0.05,0.0139,1,227.76,0.44,0.0278,2,222.28,0.27,0.0333,10065.772
1752175729.0584333,1,221.9,2.25,0.1389,1,219.37,0.68,0.0417,1,229.14,8.73,0.5556,2,220.79,6.79,0.8333,4,213.32,0.09,0.0222,3,218.13,0.23,0.0417,5,229.46,0.04,0.0139,1,225.24,0.44,0.0278,2,223.31,0.27,0.0333,10068.5526
1752175730.0671208,1,227.44,2.2,0.1389,1,225.13,0.67,0.0417,1,211.08,9.48,0.5556,2,223.28,6.72,0.8333,4,219.43,0.09,0.0222,3,229.79,0.22,0.0417,5,210.95,0.05,0.0139,1,214.75,0.47,0.0278,2,228.99,0.26,0.0333,10071.3332
1752175731.0720863,1,219.02,2.28,0.1389,1,212.09,0.71,0.0417,1,225.99,8.85,0.5556,2,211.9,7.08,0.8333,4,222.5,0.09,0.0222,3,221.1,0.23,0.0417,5,220.16,0.05,0.0139,1,211.46,0.47,0.0278,2,225.3,0.27,0.0333,10074.1138
1752175732.0823424,1,229.39,2.18,0.1389,1,223.96,0.67,0.0417,1,224.15,8.92,0.5556,2,229.43,6.54,0.8333,4,214.55,0.09,0.0222,3,223.96,0.22,0.0417,5,220.41,0.05,0.0139,1,228.24,0.44,0.0278,2,216.69,0.28,0.0333,10076.8944
1752175733.0904398,1,212.21,2.36,0.1389,1,222.18,0.68,0.0417,1,210.19,9.52,0.5556,2,229.52,6.54,0.8333,4,226.36,0.09,0.0222,3,226.21,0.22,0.0417,5,212.28,0.05,0.0139,1,210.71,0.47,0.0278,2,210.24,0.29,0.0333,10079.675
1752175734.099408,1,228.12,2.19,0.1389,1,221.72,0.68,0.0417,1,224.38,8.91,0.5556,2,213.77,7.02,0.8333,4,216.41,0.09,0.0222,3,221.17,0.23,0.0417,5,215.83,0.05,0.0139,1,224.62,0.45,0.0278,2,212.46,0.28,0.0333,10082.4556
1752175735.1149337,1,226.86,2.2,0.1389,1,227.46,0.66,0.0417,1,221.08,9.05,0.5556,2,225.95,6.64,0.8333,4,212.54,0.09,0.0222,3,222.5,0.22,0.0417,5,222.02,0.05,0.0139,1,224.37,0.45,0.0278,2,219.28,0.27,0.0333,10085.2362
1752175736.1264374,1,221.93,2.25,0.1389,1,217.85,0.69,0.0417,1,223.5,8.95,0.5556,2,217.05,6.91,0.8333,4,216.55,0.09,0.0222,3,222.1,0.23,0.0417,5,216.3,0.05,0.0139,1,212.17,0.47,0.0278,2,221.55,0.27,0.0333,10088.0168
1752175737.1380694,1,228.76,2.19,0.1389,1,212.17,0.71,0.0417,1,222.05,9.01,0.5556,2,213.2,7.04,0.8333,4,210.17,0.1,0.0222,3,218.15,0.23,0.0417,5,215.3,0.05,0.0139,1,212.06,0.47,0.0278,2,213.1,0.28,0.0333,10090.7974
1752175738.14599,1,227.18,2.2,0.1389,1,226.09,0.66,0.0417,1,220.42,9.07,0.5556,2,214.66,6.99,0.8333,4,219.58,0.09,0.0222,3,228.01,0.22,0.0417,5,216.4,0.05,0.0139,1,223.1,0.45,0.0278,2,223.67,0.27,0.0333,10093.578
1752175739.1567395,1,213.03,2.35,0.1389,1,223.27,0.67,0.0417,1,218.86,9.14,0.5556,2,210.36,7.13,0.8333,4,225.21,0.09,0.0222,3,216.84,0.23,0.0417,5,227.27,0.04,0.0139,1,216.57,0.46,0.0278,2,224.04,0.27,0.0333,10096.3586
1752175740.1653056,1,220.81,2.26,0.1389,1,210.34,0.71,0.0417,1,216.29,9.25,0.5556,2,211.84,7.08,0.8333,4,224.34,0.09,0.0222,3,227.91,0.22,0.0417,5,229.7,0.04,0.0139,1,211.78,0.47,0.0278,2,228.0,0.26,0.0333,10099.1392
1752175741.1714606,1,229.32,2.18,0.1389,1,224.78,0.67,0.0417,1,221.72,9.02,0.5556,2,217.6,6.89,0.8333,4,221.63,0.09,0.0222,3,218.1,0.23,0.0417,5,221.31,0.05,0.0139,1,225.94,0.44,0.0278,2,220.37,0.27,0.0333,10101.9198
1752175742.182914,1,212.59,2.35,0.1389,1,222.12,0.68,0.0417,1,229.21,8.73,0.5556,2,211.44,7.09,0.8333,4,226.41,0.09,0.0222,3,228.16,0.22,0.0417,5,222.6,0.04,0.0139,1,216.04,0.46,0.0278,2,213.71,0.28,0.0333,10104.7004
1752175743.1976104,1,212.57,2.35,0.1389,1,222.24,0.67,0.0417,1,226.16,8.84,0.5556,2,221.53,6.77,0.8333,4,228.61,0.09,0.0222,3,228.98,0.22,0.0417,5,226.55,0.04,0.0139,1,227.07,0.44,0.0278,2,214.07,0.28,0.0333,10107.481
1752175744.2074206,1,227.21,2.2,0.1389,1,211.53,0.71,0.0417,1,223.1,8.96,0.5556,2,212.09,7.07,0.8333,4,218.77,0.09,0.0222,3,223.46,0.22,0.0417,5,216.39,0.05,0.0139,1,221.5,0.45,0.0278,2,215.93,0.28,0.0333,10110.2616
1752175745.2208958,1,219.12,2.28,0.1389,1,219.91,0.68,0.0417,1,224.78,8.9,0.5556,2,226.99,6.61,0.8333,4,229.94,0.09,0.0222,3,214.87,0.23,0.0417,5,218.34,0.05,0.0139,1,210.35,0.48,0.0278,2,229.66,0.26,0.0333,10113.0422
1752175746.2285116,1,225.19,2.22,0.1389,1,227.82,0.66,0.0417,1,211.9,9.44,0.5556,2,222.36,6.75,0.8333,4,216.51,0.09,0.0222,3,218.06,0.23,0.0417,5,214.88,0.05,0.0139,1,215.21,0.46,0.0278,2,225.4,0.27,0.0333,10115.8228
1752175747.2421806,1,211.22,2.37,0.1389,1,229.43,0.65,0.0417,1,227.85,8.78,0.5556,2,224.63,6.68,0.8333,4,226.1,0.09,0.0222,3,219.86,0.23,0.0417,5,220.54,0.05,0.0139,1,215.07,0.46,0.0278,2,212.92,0.28,0.0333,10118.6034
1752175748.254919,1,210.86,2.37,0.1389,1,217.39,0.69,0.0417,1,219.43,9.11,0.5556,2,222.76,6.73,0.8333,4,220.04,0.09,0.0222,3,213.14,0.23,0.0417,5,225.81,0.04,0.0139,1,214.87,0.47,0.0278,2,214.59,0.28,0.0333,10121.384
1752175749.2675335,1,229.43,2.18,0.1389,1,229.35,0.65,0.0417,1,221.3,9.04,0.5556,2,212.02,7.07,0.8333,4,222.92,0.09,0.0222,3,222.94,0.22,0.0417,5,220.09,0.05,0.0139,1,222.59,0.45,0.0278,2,210.65,0.28,0.0333,10124.1646
1752175750.2764692,1,218.93,2.28,0.1389,1,223.23,0.67,0.0417,1,227.9,8.78,0.5556,2,215.13,6.97,0.8333,4,213.69,0.09,0.0222,3,219.56,0.23,0.0417,5,214.8,0.05,0.0139,1,222.61,0.45,0.0278,2,214.55,0.28,0.0333,10126.9452
1752175751.2843099,1,218.75,2.29,0.1389,1,213.09,0.7,0.0417,1,228.58,8.75,0.5556,2,219.48,6.83,0.8333,4,218.24,0.09,0.0222,3,225.58,0.22,0.0417,5,224.57,0.04,0.0139,1,220.46,0.45,0.0278,2,220.26,0.27,0.0333,10129.7258
1752175752.2975335,1,219.77,2.28,0.1389,1,217.88,0.69,0.0417,1,222.09,9.01,0.5556,2,218.69,6.86,0.8333,4,214.23,0.09,0.0222,3,221.9,0.23,0.0417,5,227.82,0.04,0.0139,1,227.75,0.44,0.0278,2,219.31,0.27,0.0333,10132.5064
1752175753.3086777,1,216.93,2.3,0.1389,1,225.92,0.66,0.0417,1,219.64,9.11,0.5556,2,228.29,6.57,0.8333,4,215.25,0.09,0.0222,3,220.9,0.23,0.0417,5,212.77,0.05,0.0139,1,219.47,0.46,0.0278,2,219.21,0.27,0.0333,10135.287
1752175754.3234425,1,225.0,2.22,0.1389,1,227.1,0.66,0.0417,1,217.17,9.21,0.5556,2,217.44,6.9,0.8333,4,226.75,0.09,0.0222,3,228.42,0.22,0.0417,5,210.11,0.05,0.0139,1,211.58,0.47,0.0278,2,217.1,0.28,0.0333,10138.0676
1752175755.3358374,1,217.15,2.3,0.1389,1,225.26,0.67,0.0417,1,219.04,9.13,0.5556,2,212.18,7.07,0.8333,4,219.72,0.09,0.0222,3,228.34,0.22,0.0417,5,229.8,0.04,0.0139,1,220.22,0.45,0.0278,2,217.15,0.28,0.0333,10140.8482
1752175756.348608,1,215.38,2.32,0.1389,1,225.67,0.66,0.0417,1,218.97,9.13,0.5556,2,225.1,6.66,0.8333,4,224.54,0.09,0.0222,3,223.19,0.22,0.0417,5,218.84,0.05,0.0139,1,223.94,0.45,0.0278,2,223.55,0.27,0.0333,10143.6288
1752175757.3603,1,224.22,2.23,0.1389,1,218.32,0.69,0.0417,1,226.75,8.82,0.5556,2,222.23,6.75,0.8333,4,221.66,0.09,0.0222,3,219.77,0.23,0.0417,5,228.05,0.04,0.0139,1,218.13,0.46,0.0278,2,216.86,0.28,0.0333,10146.4094
1752175758.3740458,1,221.75,2.25,0.1389,1,217.17,0.69,0.0417,1,216.47,9.24,0.5556,2,213.52,7.03,0.8333,4,224.11,0.09,0.0222,3,212.31,0.24,0.0417,5,225.24,0.04,0.0139,1,228.29,0.44,0.0278,2,223.45,0.27,0.0333,10149.19
1752175759.3788607,1,215.93,2.32,0.1389,1,216.78,0.69,0.0417,1,225.17,8.88,0.5556,2,217.85,6.89,0.8333,4,212.77,0.09,0.0222,3,223.45,0.22,0.0417,5,210.19,0.05,0.0139,1,221.39,0.45,0.0278,2,227.91,0.26,0.0333,10151.9706
1752175760.3894417,1,226.7,2.21,0.1389,1,222.5,0.67,0.0417,1,212.11,9.43,0.5556,2,227.79,6.59,0.8333,4,214.94,0.09,0.0222,3,227.15,0.22,0.0417,5,226.14,0.04,0.0139,1,229.49,0.44,0.0278,2,223.7,0.27,0.0333,10154.7512
1752175761.399257,1,212.1,2.36,0.1389,1,226.94,0.66,0.0417,1,211.85,9.44,0.5556,2,223.95,6.7,0.8333,4,210.95,0.09,0.0222,3,214.28,0.23,0.0417,5,228.63,0.04,0.0139,1,218.53,0.46,0.0278,2,222.37,0.27,0.0333,10157.5318
1752175762.4109397,1,218.42,2.29,0.1389,1,214.41,0.7,0.0417,1,215.15,9.3,0.5556,2,217.39,6.9,0.8333,4,223.01,0.09,0.0222,3,211.5,0.24,0.0417,5,217.56,0.05,0.0139,1,217.21,0.46,0.0278,2,215.73,0.28,0.0333,10160.3124
1752175763.422103,1,224.34,2.23,0.1389,1,224.01,0.67,0.0417,1,225.6,8.87,0.5556,2,212.76,7.05,0.8333,4,222.46,0.09,0.0222,3,219.37,0.23,0.0417,5,210.65,0.05,0.0139,1,228.31,0.44,0.0278,2,226.34,0.27,0.0333,10163.093
1752175764.4319594,1,228.19,2.19,0.1389,1,210.72,0.71,0.0417,1,212.25,9.42,0.5556,2,226.53,6.62,0.8333,4,217.43,0.09,0.0222,3,220.06,0.23,0.0417,5,218.93,0.05,0.0139,1,227.58,0.44,0.0278,2,221.41,0.27,0.0333,10165.8736
1752175765.44737,1,227.52,2.2,0.1389,1,220.55,0.68,0.0417,1,225.33,8.88,0.5556,2,224.85,6.67,0.8333,4,216.42,0.09,0.0222,3,219.51,0.23,0.0417,5,216.23,0.05,0.0139,1,215.08,0.46,0.0278,2,219.64,0.27,0.0333,10168.6542
1752175766.4511585,1,210.67,2.37,0.1389,1,218.71,0.69,0.0417,1,228.29,8.76,0.5556,2,222.59,6.74,0.8333,4,228.42,0.09,0.0222,3,213.55,0.23,0.0417,5,229.86,0.04,0.0139,1,220.46,0.45,0.0278,2,213.34,0.28,0.0333,10171.4348
1752175767.4618134,1,212.26,2.36,0.1389,1,219.94,0.68,0.0417,1,224.92,8.89,0.5556,2,212.79,7.05,0.8333,4,216.63,0.09,0.0222,3,214.71,0.23,0.0417,5,218.62,0.05,0.0139,1,210.37,0.48,0.0278,2,215.73,0.28,0.0333,10174.2154
1752175768.4698114,1,217.3,2.3,0.1389,1,211.39,0.71,0.0417,1,211.5,9.46,0.5556,2,218.91,6.85,0.8333,4,219.64,0.09,0.0222,3,210.21,0.24,0.0417,5,227.43,0.04,0.0139,1,212.37,0.47,0.0278,2,210.99,0.28,0.0333,10176.996
1752175769.4706862,1,216.68,2.31,0.1389,1,217.48,0.69,0.0417,1,219.21,9.12,0.5556,2,210.35,7.13,0.8333,4,211.65,0.09,0.0222,3,223.08,0.22,0.0417,5,220.05,0.05,0.0139,1,222.94,0.45,0.0278,2,211.85,0.28,0.0333,10179.7766
1752175770.4814405,1,210.08,2.38,0.1389,1,212.24,0.71,0.0417,1,227.06,8.81,0.5556,2,216.57,6.93,0.8333,4,210.81,0.09,0.0222,3,225.23,0.22,0.0417,5,222.7,0.04,0.0139,1,210.55,0.47,0.0278,2,211.79,0.28,0.0333,10182.5572
1752175771.493086,1,221.98,2.25,0.1389,1,228.92,0.66,0.0417,1,219.16,9.13,0.5556,2,221.85,6.76,0.8333,4,217.3,0.09,0.0222,3,210.29,0.24,0.0417,5,211.85,0.05,0.0139,1,220.07,0.45,0.0278,2,217.85,0.28,0.0333,10185.3378
1752175772.5022247,1,216.5,2.31,0.1389,1,214.56,0.7,0.0417,1,220.88,9.05,0.5556,2,211.41,7.1,0.8333,4,227.6,0.09,0.0222,3,219.45,0.23,0.0417,5,220.33,0.05,0.0139,1,227.93,0.44,0.0278,2,227.11,0.26,0.0333,10188.1184
1752175773.5154486,1,223.28,2.24,0.1389,1,223.84,0.67,0.0417,1,212.15,9.43,0.5556,2,217.72,6.89,0.8333,4,215.94,0.09,0.0222,3,221.81,0.23,0.0417,5,217.56,0.05,0.0139,1,214.73,0.47,0.0278,2,219.48,0.27,0.0333,10190.899
1752175774.5274277,1,222.6,2.25,0.1389,1,228.11,0.66,0.0417,1,220.1,9.09,0.5556,2,218.94,6.85,0.8333,4,229.59,0.09,0.0222,3,211.73,0.24,0.0417,5,219.41,0.05,0.0139,1,227.08,0.44,0.0278,2,218.8,0.27,0.0333,10193.6796
1752175775.538086,1,222.39,2.25,0.1389,1,220.23,0.68,0.0417,1,214.14,9.34,0.5556,2,221.81,6.76,0.8333,4,229.07,0.09,0.0222,3,225.27,0.22,0.0417,5,217.57,0.05,0.0139,1,213.52,0.47,0.0278,2,219.13,0.27,0.0333,10196.4602
1752175776.5494616,1,228.29,2.19,0.1389,1,228.63,0.66,0.0417,1,216.78,9.23,0.5556,2,227.77,6.59,0.8333,4,210.8,0.09,0.0222,3,213.53,0.23,0.0417,5,217.62,0.05,0.0139,1,223.76,0.45,0.0278,2,228.8,0.26,0.0333,10199.2408
1752175777.554996,1,215.8,2.32,0.1389,1,217.38,0.69,0.0417,1,223.08,8.97,0.5556,2,226.45,6.62,0.8333,4,222.89,0.09,0.0222,3,225.16,0.22,0.0417,5,214.51,0.05,0.0139,1,220.25,0.45,0.0278,2,227.31,0.26,0.0333,10202.0214
1752175778.5673857,1,216.54,2.31,0.1389,1,214.88,0.7,0.0417,1,221.9,9.01,0.5556,2,222.64,6.74,0.8333,4,220.5,0.09,0.0222,3,227.44,0.22,0.0417,5,211.62,0.05,0.0139,1,215.37,0.46,0.0278,2,219.64,0.27,0.0333,10204.802
1752175779.5821557,1,220.94,2.26,0.1389,1,211.98,0.71,0.0417,1,218.43,9.16,0.5556,2,218.57,6.86,0.8333,4,220.83,0.09,0.0222,3,211.8,0.24,0.0417,5,228.45,0.04,0.0139,1,223.65,0.45,0.0278,2,223.53,0.27,0.0333,10207.5826
1752175780.5909135,1,226.48,2.21,0.1389,1,223.85,0.67,0.0417,1,227.29,8.8,0.5556,2,210.16,7.14,0.8333,4,223.77,0.09,0.0222,3,226.67,0.22,0.0417,5,213.5,0.05,0.0139,1,226.39,0.44,0.0278,2,226.58,0.26,0.0333,10210.3632
1752175781.5997288,1,210.51,2.38,0.1389,1,213.1,0.7,0.0417,1,228.8,8.74,0.5556,2,213.96,7.01,0.8333,4,212.03,0.09,0.0222,3,224.69,0.22,0.0417,5,229.19,0.04,0.0139,1,225.52,0.44,0.0278,2,210.55,0.28,0.0333,10213.1438
1752175782.6085804,1,226.26,2.21,0.1389,1,227.4,0.66,0.0417,1,211.41,9.46,0.5556,2,217.13,6.91,0.8333,4,214.74,0.09,0.0222,3,215.14,0.23,0.0417,5,227.14,0.04,0.0139,1,214.65,0.47,0.0278,2,220.35,0.27,0.0333,10215.9244
1752175783.6212485,1,217.56,2.3,0.1389,1,213.8,0.7,0.0417,1,214.85,9.31,0.5556,2,223.34,6.72,0.8333,4,225.78,0.09,0.0222,3,210.12,0.24,0.0417,5,213.95,0.05,0.0139,1,225.71,0.44,0.0278,2,214.76,0.28,0.0333,10218.705
1752175784.6311522,1,228.8,2.19,0.1389,1,210.68,0.71,0.0417,1,229.17,8.73,0.5556,2,214.8,6.98,0.8333,4,217.8,0.09,0.0222,3,215.53,0.23,0.0417,5,225.51,0.04,0.0139,1,214.04,0.47,0.0278,2,212.66,0.28,0.0333,10221.4856
1752175785.6449127,1,210.75,2.37,0.1389,1,217.85,0.69,0.0417,1,227.24,8.8,0.5556,2,210.95,7.11,0.8333,4,215.58,0.09,0.0222,3,226.4,0.22,0.0417,5,210.02,0.05,0.0139,1,219.23,0.46,0.0278,2,225.85,0.27,0.0333,10224.2662
1752175786.659143,1,210.05,2.38,0.1389,1,222.9,0.67,0.0417,1,215.17,9.29,0.5556,2,224.13,6.69,0.8333,4,228.18,0.09,0.0222,3,219.56,0.23,0.0417,5,211.9,0.05,0.0139,1,214.17,0.47,0.0278,2,221.6,0.27,0.0333,10227.0468
1752175787.6669009,1,219.28,2.28,0.1389,1,214.46,0.7,0.0417,1,221.16,9.04,0.5556,2,226.53,6.62,0.8333,4,221.25,0.09,0.0222,3,219.29,0.23,0.0417,5,215.08,0.05,0.0139,1,218.35,0.46,0.0278,2,211.6,0.28,0.0333,10229.8274
1752175788.6805491,1,228.47,2.19,0.1389,1,226.75,0.66,0.0417,1,217.93,9.18,0.5556,2,216.79,6.92,0.8333,4,212.49,0.09,0.0222,3,214.25,0.23,0.0417,5,221.05,0.05,0.0139,1,219.94,0.45,0.0278,2,217.81,0.28,0.0333,10232.608
1752175789.688416,1,218.32,2.29,0.1389,1,210.59,0.71,0.0417,1,215.81,9.27,0.5556,2,229.17,6.55,0.8333,4,217.97,0.09,0.0222,3,222.17,0.23,0.0417,5,218.8,0.05,0.0139,1,226.21,0.44,0.0278,2,229.61,0.26,0.0333,10235.3886
1752175790.6963897,1,226.55,2.21,0.1389,1,214.49,0.7,0.0417,1,219.74,9.1,0.5556,2,218.66,6.86,0.8333,4,217.41,0.09,0.0222,3,212.0,0.24,0.0417,5,225.35,0.04,0.0139,1,215.08,0.46,0.0278,2,222.29,0.27,0.0333,10238.1692
1752175791.7091227,1,215.18,2.32,0.1389,1,219.36,0.68,0.0417,1,210.79,9.49,0.5556,2,214.82,6.98,0.8333,4,220.13,0.09,0.0222,3,225.99,0.22,0.0417,5,228.55,0.04,0.0139,1,221.64,0.45,0.0278,2,225.0,0.27,0.0333,10240.9498
1752175792.7180088,1,210.69,2.37,0.1389,1,214.38,0.7,0.0417,1,215.08,9.3,0.5556,2,215.14,6.97,0.8333,4,229.99,0.09,0.0222,3,212.1,0.24,0.0417,5,223.92,0.04,0.0139,1,214.93,0.47,0.0278,2,215.34,0.28,0.0333,10243.7304
1752175793.7334836,1,213.96,2.34,0.1389,1,212.4,0.71,0.0417,1,215.62,9.28,0.5556,2,220.07,6.82,0.8333,4,217.94,0.09,0.0222,3,215.0,0.23,0.0417,5,219.35,0.05,0.0139,1,227.82,0.44,0.0278,2,225.58,0.27,0.0333,10246.511
1752175794.7468834,1,229.07,2.18,0.1389,1,218.32,0.69,0.0417,1,229.92,8.7,0.5556,2,221.01,6.79,0.8333,4,213.13,0.09,0.0222,3,213.22,0.23,0.0417,5,215.9,0.05,0.0139,1,229.68,0.44,0.0278,2,223.51,0.27,0.0333,10249.2916
1752175795.7602222,1,214.92,2.33,0.1389,1,226.65,0.66,0.0417,1,213.49,9.37,0.5556,2,223.5,6.71,0.8333,4,214.36,0.09,0.0222,3,216.91,0.23,0.0417,5,220.88,0.05,0.0139,1,224.98,0.44,0.0278,2,224.63,0.27,0.0333,10252.0722
1752175796.7710361,1,212.38,2.35,0.1389,1,227.54,0.66,0.0417,1,211.92,9.44,0.5556,2,228.67,6.56,0.8333,4,213.68,0.09,0.0222,3,219.67,0.23,0.0417,5,212.83,0.05,0.0139,1,221.83,0.45,0.0278,2,218.93,0.27,0.0333,10254.8528
1752175797.7836835,1,217.22,2.3,0.1389,1,214.3,0.7,0.0417,1,229.28,8.72,0.5556,2,225.26,6.66,0.8333,4,224.93,0.09,0.0222,3,219.17,0.23,0.0417,5,218.6,0.05,0.0139,1,211.86,0.47,0.0278,2,216.05,0.28,0.0333,10257.6334
1752175798.7953775,1,217.88,2.29,0.1389,1,221.46,0.68,0.0417,1,213.49,9.37,0.5556,2,218.72,6.86,0.8333,4,219.92,0.09,0.0222,3,229.56,0.22,0.0417,5,217.63,0.05,0.0139,1,227.21,0.44,0.0278,2,217.61,0.28,0.0333,10260.414
1752175799.8081748,1,217.39,2.3,0.1389,1,210.08,0.71,0.0417,1,226.86,8.82,0.5556,2,226.93,6.61,0.8333,4,225.54,0.09,0.0222,3,228.09,0.22,0.0417,5,211.39,0.05,0.0139,1,210.31,0.48,0.0278,2,213.05,0.28,0.0333,10263.1946
1752175800.815656,1,226.26,2.21,0.1389,1,211.87,0.71,0.0417,1,227.78,8.78,0.5556,2,210.9,7.11,0.8333,4,218.96,0.09,0.0222,3,228.95,0.22,0.0417,5,210.02,0.05,0.0139,1,222.76,0.45,0.0278,2,222.67,0.27,0.0333,10265.9752
1752175801.824615,1,225.29,2.22,0.1389,1,210.91,0.71,0.0417,1,211.01,9.48,0.5556,2,224.64,6.68,0.8333,4,218.23,0.09,0.0222,3,228.22,0.22,0.0417,5,212.0,0.05,0.0139,1,213.35,0.47,0.0278,2,225.2,0.27,0.0333,10268.7558
1752175802.8353233,1,226.49,2.21,0.1389,1,211.32,0.71,0.0417,1,220.36,9.08,0.5556,2,223.67,6.71,0.8333,4,227.74,0.09,0.0222,3,212.09,0.24,0.0417,5,225.29,0.04,0.0139,1,229.89,0.43,0.0278,2,212.24,0.28,0.0333,10271.5364
1752175803.8449745,1,225.04,2.22,0.1389,1,210.55,0.71,0.0417,1,220.8,9.06,0.5556,2,228.67,6.56,0.8333,4,216.5,0.09,0.0222,3,210.22,0.24,0.0417,5,215.87,0.05,0.0139,1,229.01,0.44,0.0278,2,215.37,0.28,0.0333,10274.317
1752175804.8580515,1,221.89,2.25,0.1389,1,227.09,0.66,0.0417,1,225.21,8.88,0.5556,2,211.14,7.1,0.8333,4,229.79,0.09,0.0222,3,229.32,0.22,0.0417,5,218.18,0.05,0.0139,1,228.97,0.44,0.0278,2,216.15,0.28,0.0333,10277.0976
1752175805.864209,1,224.53,2.23,0.1389,1,229.67,0.65,0.0417,1,214.71,9.31,0.5556,2,227.09,6.61,0.8333,4,212.98,0.09,0.0222,3,215.07,0.23,0.0417,5,211.37,0.05,0.0139,1,213.42,0.47,0.0278,2,217.49,0.28,0.0333,10279.8782
1752175806.8777208,1,212.24,2.36,0.1389,1,225.25,0.67,0.0417,1,210.42,9.5,0.5556,2,212.74,7.05,0.8333,4,211.94,0.09,0.0222,3,216.75,0.23,0.0417,5,220.08,0.05,0.0139,1,220.44,0.45,0.0278,2,226.77,0.26,0.0333,10282.6588
1752175807.886469,1,221.84,2.25,0.1389,1,229.89,0.65,0.0417,1,225.12,8.88,0.5556,2,216.87,6.92,0.8333,4,221.29,0.09,0.0222,3,215.62,0.23,0.0417,5,228.6,0.04,0.0139,1,225.08,0.44,0.0278,2,213.19,0.28,0.0333,10285.4394
1752175808.8992565,1,218.79,2.29,0.1389,1,215.02,0.7,0.0417,1,216.42,9.24,0.5556,2,210.01,7.14,0.8333,4,225.37,0.09,0.0222,3,226.37,0.22,0.0417,5,225.81,0.04,0.0139,1,225.05,0.44,0.0278,2,210.55,0.28,0.0333,10288.22
1752175809.9130018,1,214.34,2.33,0.1389,1,216.51,0.69,0.0417,1,220.86,9.06,0.5556,2,217.41,6.9,0.8333,4,213.24,0.09,0.0222,3,215.85,0.23,0.0417,5,229.18,0.04,0.0139,1,225.95,0.44,0.0278,2,218.96,0.27,0.0333,10291.0006
1752175810.9225705,1,221.94,2.25,0.1389,1,213.78,0.7,0.0417,1,217.41,9.2,0.5556,2,224.38,6.69,0.8333,4,217.21,0.09,0.0222,3,222.43,0.22,0.0417,5,225.13,0.04,0.0139,1,226.58,0.44,0.0278,2,218.32,0.27,0.0333,10293.7812
